mcmod_id,curseforge_slug,modrinth_slug,name,subname,abbr
5712,the-wild-update-concept-mod,,The Wild Update Concept 1.19 Mod,,
5713,,,孔明灯重制版,Sky Lanterns Reload,
5714,sinocate,sinocate,肴馔,SinoCate,SC
5715,oreregen,,再生矿石,OreRegen,
5716,eidolon_tweaker,,Eidolon Tweaker,,
5717,,,暗魔光阴 / 黑暗时光,Darkytime,
5718,herodotusutils,herodotus-utils,HerodotusUtils,,HDSU
5719,platypuses,,Platypuses,,
5720,hostile-villages,,敌对村庄,Hostile Villages,
5721,throwability,,投掷,Throwability,
5722,biomeinfo,biomeinfo,生物群系信息,BiomeInfo,
5723,clickable-advancements,,可点击的进度,Clickable Advancements,
5724,factory0-resources,,Factory0 Resources,,
5725,epic-knights-armor-and-weapons,epic-knights-shields-armor-and-weapons,史诗骑士：盾牌，盔甲和武器,"Epic Knights: Shields, Armor and Weapons",EK
5726,youre-an-expert-harry,,你是个专家，哈利！,"You're an Expert, Harry!",YEAH
5727,dragon-mounts-3,,龙骑士3,Dragon Mounts 3,DM3
5728,viaforge,viaforge,ViaForge,,
5729,happy-trails,,快乐小径,Happy Trails,
5730,naturesaura_tweaker,,Natures Aura Tweaker,,
5731,death-finder,death-finder,死亡溯源,Death Finder,
5732,,,暗金计数器,Stattrak,
5733,portable-craft,,便携工艺,Portable Craft,
5734,,polypack_host,Polypack Host,,
5735,etched,etched,Etched,,
5736,caves-cliffs-backport-additions,,Caves & Cliffs Backport (Additions),,
5737,cobblefordays,cobblefordays,CobbleForDays,,
5738,admin-shop,shop,官方商店,Admin Shop,
5739,vanillamagic,,纯净魔法,Vanilla Magic,
5740,deep-mob-learning-simulacrum,,Deep Mob Learning: Simulacrum,,
5741,oculus,oculus,Oculus,,
5742,simple-planes-tfc,,Simple Planes for TFC,,
5743,mishang-urban-construction,mishang-urban-construction,迷上城建,Mishang Urban Construction,
5744,,cursed-legacy-api,Cursed Legacy API,,
5745,phi,phi,Phi,,
5746,ae2-utilities,,AE2实用设备,AE2 Utilities,AE2U
5747,,stationapi,Station API,,
5748,epic-psi,,Epic Psi,,
5749,missingmagic,,Missing Magic,,
5750,enchanting-convergence,,Enchanting Convergence,,
5751,magical-psideas-model-replacer,,Magical Psideas Model Replacer,,
5752,psio,,Psio,,
5753,,,Fabric Loader (Alpha 1.2.2a),,
5754,,,Mod Menu (Alpha 1.2.2a),,
5755,,,Extra Debug,,
5756,,,Seed Selector,,
5757,,,Movement Hacks,,
5758,copper-pot,copper-pot,铜锅！,Copper Pot!,
5759,,,博物志,Bibliotheque,bib
5760,,,ViaVersion,,VV
5761,viarewind,,ViaRewind,,
5762,viabackwards,,ViaBackwards,,
5763,thaumic-isorropia,,Thaumic Isorropia,,
5764,loading-manager,loadingmgr,更多加载信息,Loading Manager,
5765,psitools,,PsiTools,,
5766,psionic-upgrades,,PSIonic Upgrades,,
5767,psionicolor,,Psionicolor,,
5768,reskillable-psi-compat,,Reskillable PSI Compat,,
5769,zettai-psi,,Zettai Psi,,
5770,psicaster,,PSICaster,,
5771,tweakermore,tweakermore,TweakerMore,,
5772,legacy-display,legacy-display,Legacy Display,,
5773,the-backrooms,,The Backrooms,,
5774,creatures-of-the-snow,creatures-from-the-snow-fabric,雪地里的生物！,Creatures From The Snow!,CFTS
5775,collisions-lib,collisions-lib,Collisions Lib,,
5776,wooled-boots,wooled-boots,羊毛靴子,Wooled Boots,
5777,zawa-evolved,,野生动物园：进化,Zoo and Wild Animals: Evolved,ZAWA
5778,bongo,bongo,宾果游戏,Bongo,
5779,impersonate,impersonate,Impersonate,,
5780,calemi-core,ccore,Calemi Core,,CCore
5781,,,造梦西游模组,,
5782,,,AnvilCraft SkyLandMod,,AncSL
5783,visual-workbench,visual-workbench,可视化工作台,Visual Workbench,VW
5784,stylish-effects,stylish-effects,Stylish Effects,,
5785,death-compass-forge,,Death Compass,,
5786,portable-stonecutter,,便携式切石机,Portable Stonecutter,
5787,,,Recipe Book,,
5788,enchanted-book-redesign,,Enchanted Book Redesign,,
5789,quick-hotbar,,Quick Hotbar,,
5790,modular-augment,,Modular Augment,,
5791,lumberjack,,Lumberjack,,
5792,better-mods-button,better-mods-button,更好的模组按钮,Better Mods Button,
5793,leave-my-bars-alone,leave-my-bars-alone,改进的骑乘HUD,Leave My Bars Alone,
5794,advancement-frames,advancement-frames,Advancement Frames,,
5795,,,秋晚夕落的枪,Qwxl's guns,QG
5796,dynmapforge,,Dynmap,,
5797,spellbind,spellbind,物品魔法,Spellbind,
5798,,,多行提示框,Multi-line Tooltip,
5799,bumpkinbatch,,BumpkinBatch,,
5800,beekeeper,,养蜂人,Beekeeper,BK
5801,some-assembly-required,some-assembly-required,Some Assembly Required,,SAR
5802,ladylucs-critters-mod,,LadyLucs' Critters Mod,,
5803,,modmenu-beta,ModMenu Beta,,
5804,,,Quit Button,,
5805,better-signs,,Better Signs,,
5806,,macula,Macula / GLSL Shaders (Fabric Beta 1.7.3),,
5807,,howmanyitems,HowManyItems,,HMI
5808,,howmanyitems-fabric,HowManyItems Fabric,,
5809,,,ManyMoreBlocks,,
5810,,glass-config-api,Glass Config API,,GCAPI
5811,,translated-legacy,Translated Legacy,,
5812,,,Shift Right Click,,
5813,,,MPEntityPhysicsFix,,
5814,,,Iron chest SL,,
5815,create-irrigation,,Create Irrigation,,
5816,delete-worlds-to-trash-forge,delete-worlds-to-trash,Delete Worlds To Trash,,
5817,,,Cursed Fabric BTW,,
5818,,,Better Terrain Addon,,BTA
5819,simple-magnets,simple-magnets,简易磁铁,Simple Magnets,
5820,guns-without-roses,guns-without-roses,枪炮“没”瑰,Guns Without Roses,
5821,buddycards-expansions,,巴迪卡牌扩展,Buddycards Expansions,
5822,zettai-ars,,Zettai Ars,,
5823,cant-sleep-clowns-will-eat-me,cant-sleep-clowns-will-eat-me,夜不能寐,Can't Sleep Clowns Will Eat Me,
5824,colony-cards,,殖民地卡牌,Colony Cards,
5825,autoharvest,,自动收获,AutoHarvest,
5826,realistic-block-physics,realistic-block-physics,Realistic Block Physics,,
5827,domestication-innovation,domestication-innovation,驯养革新,Domestication Innovation,
5828,snuffles,snuffles,魄罗,Snuffles,
5829,flan-forge,flan,Flan,,
5830,awesome-dungeon-the-end-forge,awesome-dungeon-the-end,Awesome Dungeon The End edition,,
5831,tehnuts-torcherino,,TehNut's Torcherino,,
5832,library-ferret-forge,library-ferret,Library Ferret,,
5833,awesome-dungeon-nether-forge,awesome-dungeon-nether,Awesome Dungeon Nether edition,,
5834,ae2-extended-life,,应用能源非官方延续版,AE2 Unofficial Extended Life,AE2UEL
5835,,,模组5835(获取失败),,
5836,refined-cooking,refined-cooking,精致厨房,Refined Cooking,
5837,jade-addons,jade-addons-forge,Jade Addons,,
5838,feature-nbt-deadlock-be-gone,feature-nbt-deadlock-be-gone,Feature NBT Deadlock Be Gone,,
5839,,,Deco Addon,,
5840,real-infinity-bow-allow-inf-mending,,真正的无限弓,Real Infinity Bow,
5841,drink-it-forge,,喝！,Drink It!,
5842,foxlib,,FoxLib,,
5843,tails,,Tails,,
5844,howling-moon-rebooted-forge,,Howling Moon - Rebooted,,
5845,,,24-Hour Time Format,,
5846,,,Knoothing,,
5847,,dustrial-decor,'Dustrial Decor Fabric,,
5848,furnish,furnish-furniture,Furnish,,
5849,iammusicplayer,iam-music-player,Iam Music Player,,IMP
5850,,,NotEnoughHeroes,,
5851,pirates,,海盗,Pirates,
5852,comics-bubbles-chat,comics-bubbles-chat,Comics Bubbles Chat,,
5853,fabric-extended-armor-bars-forked,,Extended Armor Bars Forked,,
5854,eating-animation-forge,eating-animations,进食动画,Eating Animation,
5855,waterdripsound,dripsounds,Drip Sounds,,
5856,better-horse-hud,,更好的骑马 HUD,Better Horse Hud,
5857,thermopolium,,汤饮铺,Thermopolium,THP
5858,,,匠魂合金附加重栽版,TAIGA Replant,TAIGAR
5859,,,轻松钓鱼,Auto-fishing,
5860,orderly-fabric-2-0,,Orderly 2.0,,
5861,,,Orderly (Fabric 1.17+),,
5862,entity-texture-features-fabric,entitytexturefeatures,实体纹理特性,Entity Texture Features,ETF
5863,sculk-plus,,Sculk Plus,,
5864,creeper-confetti-fabric,,烟花苦力怕Fabric版,Creeper Confetti Fabric,
5865,double-jump-attribute,double-jump-attribute,Double Jump Attribute,,
5866,overweight-farming,overweight-farming,Overweight Farming,,
5867,healthcare,healthcare,HealthCare,,
5868,betterloadingscreen,,加载画面改良,Better Loading Screen,
5869,fabric-title-changer,fabric-title-changer,Fabric Title Changer,,
5870,window-title-changer,,Window Title Changer,,
5871,,,CoreLib,,
5872,,betterlight,BetterLight,,
5873,,,BismuthLib / Colorful Fabric,,
5874,,,Better Leaves,,
5875,,bushyleaves,Bushy Leaves,,
5876,robins-ruby-mod,,Robins Ruby Mod,,
5877,,,BetaLoader,,
5878,,,未知之袋：重置,Pouch of Unknown Reloaded,POU
5879,just-needed,justneeded,Just Needed,,
5880,nodami-remake,,伤害免疫机制移除重制版,NoDamIRemake,
5881,had-enough-items,had-enough-items,HEI物品管理器,Had Enough Items,HEI
5882,worldinfo,,WorldInfo,,
5883,,bang,Benchworking Aesthetic Noise Generator,,BANG
5884,block-helper,block-helper,Block Helper,,
5885,,class-loader-fixer,Class Loader Fixer,,
5886,,font-fixer,Font Fixer,,
5887,gregicprobe,,Gregic Probe,,GP
5888,,,Dynamic Surroundings: Fabric Edition Forked by ThexXTURBOXx,,
5889,travelers-index,,Traveler's Index,,
5890,,,未来装饰,FutureDecoration,FD
5891,dimension-data-fix,,维度数据修复,Dimension Data Fix,
5892,gtce-bees,,GTCE 蜜蜂,GTCE Bees,
5893,,,Intermediary,,
5894,,,Java 8 compatibility patch,,
5895,armory-expansion-bits-and-pieces,,Armory Expansion - Bits And Pieces,,
5896,electrostatic-tinkers-toys,electrostatic-tinkers-toys,Electrostatic Tinker's Toys,,
5897,banhammer,,BanHammer,,
5898,slabgen,,Slab Gen,,
5899,potioncraft,,PotionCraft,,
5900,atlas-lib,atlas-lib,Atlas Lib,,
5901,blood-smeltery,blood-smeltery,Blood Smeltery,,
5902,tinkers-memes,,Tinkers' MEMES,,
5903,tinkers-golems-addon,,Tinkers' Golems Addon,,
5904,tinkers-addons-fork,,Tinkers' Addons(Fork) with Mod Support,,
5905,reagenchant,,Reagenchant,,
5906,,,额外附魔,Extra Enchantments,
5907,sim-u,,模拟城市/模拟大都市,,Sim
5908,,,铜与晶,Copper And Crystal,CAC
5909,thorium,thorium,钍,Thorium,Th
5910,creative-one-punch,creative-one-punch,Creative One-Punch,,
5911,radon,radon,氡,Radon,
5912,ars-omega,,Ars Omega,,
5913,game-stages-conditions,,Game Stages Conditions,,
5914,tinkers-construct-tool-leveling-with-random,,Tool Leveling with Random Modifiers,,
5915,odd-water-mobs,,Odd Water Mobs,,
5916,glowsquids-begone,glowsquids-begone,Glowsquids Begone!,,
5917,theundead,the-undead-revamped,THE UNDEAD REVAMPED,,
5918,framedblocks,framedblocks,框架方块,FramedBlocks,
5919,nekos-enchanted-books,nekos-enchanted-books,Neko's Enchanted Books,,
5920,istc,,我说了算,I Said The Calculation,ISTC
5921,,,Fycraft,,
5922,dracovita-farm-life,,Dracovita Farm Life,,
5923,no-enchant-cap,no-enchant-cap,No Enchant Cap,,
5924,,,幻象,Visions Blocks,VB
5925,artisan-automation,,工匠自动化,Artisan Automation,
5926,enchanted-wolves,,Enchanted Wolves,,
5927,,,Atom-JCEF,,
5928,rain-growth,rain,Rain Growth,,
5929,scape-and-run-monstress,,逃逸：魔物娘,Scape and Run: Monstress,SRM
5930,raised,raised,Raised,,
5931,resetchunks,resetchunks,resetchunks,,
5932,,,铸剑物语,Sword Craft Story,
5933,,,染料工坊,Dye Workshop,DW
5934,moreblocksforyou,,MoreBlocksForYou,,MBFY
5935,trident-return,,Trident Return,,
5936,bettertridentreturn,,Better Trident Return,,
5937,multibeds,,MultiBeds,,
5938,enhanced-armaments-reload,,增强装备重制版,Enhanced Armaments Reload,
5939,entangled,entangled,Entangled,,
5940,,,水是剧毒的！,,
5941,createplus,createplus,CreatePlus,,CP
5942,custom-fluid-mixin,custom-fluid-mixin,Custom Fluid Mixin,,
5943,slender-reimagined,,Slender – Reimagined,,
5944,doors-by-ichun,,Doors,,
5945,slender-man-mod,,Slender Man,,
5946,cookielicious,,曲奇佳味,Cookielicious,
5947,the-forbidden,,禁忌者,The Forbidden,
5948,memory-usage-screen,memory-usage-screen,Memory Usage Screen,,
5949,evergreenhud,evergreenhud,EvergreenHUD,,
5950,nuit,nuit,Nuit (formerly FabricSkyboxes),,
5951,,level-border,Level = Border,,
5952,,fvt,Flour's Various Tweaks,,FVT
5953,blue_skies_tcon,,Blue Skies Tinkers Compat,,
5954,tdv-tweaks,,TDV Tweaks,,
5955,ic2-tweaker,,IC2 Tweaker,,
5956,picture-in-picture-pip,,Picture-in-Picture,,PiP
5957,guilt-trip,,Guilt Trip,,
5958,parcool,parcool,跑酷！,ParCool!,
5959,legacy-mc-kotlin,,Legacy MC Kotlin,,
5960,minimepets,,MiniMePets,,
5961,ugly-scoreboard-fix,ugly-scoreboard-fix,Ugly Scoreboard Fix,,
5962,,,Better Than Adventure!,,BTA
5963,,,Smart Moving Reloaded,,
5964,,,Render Player API Enhancer,,
5965,railcrafttweaker,,Railcraft Tweaker,,
5966,pig-grinder,,Pig Grinder,,
5967,photoreal,,Photoreal,,
5968,keygrip-mocap-mod,,Keygrip – Mocap,,
5969,,,BuddyCam,,
5970,attachable-grinder,,Attachable Grinder,,
5971,hat-stand,,Hat Stand,,
5972,chunk-copy-fabric,chunk-copy-fabric,Chunk Copy,,
5973,inventory-home,,回归箱,Inventory Home,
5974,nether-hexed-kingdom,,Nether Hexed Kingdom,,
5975,,,机械动力实用配方,Create Practical Recipes,
5976,,paimonfoodreborn,应急食品：重制,PaimonFood:Reborn,PFR
5977,talking-ben-mod,,My Talking Ben,,
5978,in-backpack-eat,inbackpackeat,背包内食用,In-backpack Eat,IBE
5979,with-thursday,,相约星期四,WithThursday!,
5980,smooth-swapping,smooth-swapping,平滑转移,Smooth Swapping,
5981,tinkering-with-blood-magic,,Tinkering with Blood Magic,,
5982,tinker-toolcasts,,Tinker Toolcasts,,
5983,thermal-tinkering,,Thermal Tinkering,,
5984,deuf-duplicate-entity-uuid-fix,,Duplicate Entity UUID Fix,,DEUF
5985,corundum-meadows,,Corundum Meadows,,
5986,millenaire-extended-inuits,,Millénaire Extended: Inuits,,
5987,mct-smeltery-io,,Smeltery IO,,
5988,opencomputers-drivers-for-tinkers-construct,,OpenComputers Drivers for Tinkers Construct,,
5989,oedldoedl-construct,,Oedldoedl Construct,,
5990,millenaire-extended-byzantine,,Millénaire Extended: Byzantine,,
5991,millenaire-extended-normans,,Millénaire Extended: Normans,,
5992,millenaire-extended-indians,,Millénaire Extended: Indians,,
5993,millenaire-extended-maya,,Millénaire Extended: Maya,,
5994,oedldoedl-core,,Oedldoedl Core,,
5995,oedldoedl-resources,,Oedldoedl Resources,,
5996,oedldoedl-gear,,Oedldoedl Gear,,
5997,disguiseheads,disguiseheads,DisguiseHeads,,
5998,simple-tcon,,Simple Tcon,,
5999,enchanted-tooltips,enchanted-tooltips,Enchanted ToolTips,,
6000,stackablepotions-forge,,StackablePotions,,
6001,mobifier,,Mobifier,,
6002,art-of-forging-a-tetra-addon,,锻造之艺,Art of Forging,AoF
6003,harder-staged-difficulty,,Harder,,
6004,material-changer,,Material Changer,,
6005,tree-harvester,tree-harvester,Tree Harvester,,
6006,itemfx,,ItemFX,,IFX
6007,mekanism-ce,mekanism-community-edition,通用机械：社区版,Mekanism Community Edition,MEKCE
6008,,,应用能源2非官方版,Applied Energistics 2 Unofficial,
6009,property-modifier,,Property Modifier,,
6010,grimoire-of-tetra,,Grimoire of Tetra,,
6011,prehistoric-delight-by-nocube,,史前乐事,Prehistoric Delight,
6012,,,我正在看的是什么实体?,What entity am I looking at?,WEAILA
6013,simple-stations,,Simple Stations,,
6014,ars-elemental-elemental-spell-foci,,元素魔艺,Ars Elemental,
6015,too-many-glyphs,,Too Many Glyphs,,
6016,create-cafe,create-cafe,机械动力：咖啡馆,Create Cafe,
6017,,worldbordercolor,Recolorable World Border,,
6018,ic2-rpg,,工业RPG,IC2 RPG,
6019,drop-the-meat,dropthemeat,肉多多,Drop the Meat,
6020,better-invisibility,,更好的隐身,Better Invisibility,
6021,tweakerplus,tweakerplus,TweakerPlus,,
6022,autorun-fabric,autorun,AutoRun(Fabric),,
6023,fpv-drone,,Minecraft FPV,,
6024,campfire-backport,campfire-backport,Campfire Backport,,
6025,skip-transitions,skip-transitions,Skip Transitions,,
6026,just-load,just-load,Just Load,,JL
6027,cheese-dragon,,CheeseDragon,,
6028,boatjump,boatjump,BoatJump,,
6029,,,Invincible Difficulty,,
6030,torched,,Torched,,
6031,nyfs-quivers,nyfs-quivers,Nyf的箭袋,Nyf's Quivers,
6032,party-parrots,party-parrots,Party Parrots,,
6033,patina-pipeworks,,古铜管道,Patina Pipeworks,
6034,brewevolution,,酿造进化🍺,Brewevolution 🍺,
6035,devil-fruits,,恶魔果实,Devil Fruits,
6036,,,BetterFonts Forked by Suzutsuki,,
6037,trail-mix,,Trail Mix,,
6038,multiplayer-server-pause-forge,,多人服务器暂停,Multiplayer Server Pause,
6039,noshelter-reborn,,无庇护所：重生,NoShelter Reborn,
6040,initial-spawn-dimension,,Initial Spawn Dimension,,ISD
6041,the-one-probe-fabric,,The One Probe Fabric,,TOPF
6042,gehenna-super-spooky-nether-overhaul-for-forge,,Gehenna,,
6043,draconicminus,,DraconicMinus-,,DM
6044,hygiene,,Hygiene,,
6045,worldeditcui-forge-edition-3,,WorldEditCUI Forge Edition 3,,
6046,external-view-reload,,External View Reload,,
6047,fluid-drawers-legacy,,储液抽屉：遗产,Fluid Drawers Legacy,
6048,my-server-is-compatible,my-server-is-compatible,My Server Is Compatible,,
6049,medieval-siege-machines,medieval-siege-machines,中世纪攻城机器,Medieval Siege Machines,
6050,leapoffaith-forge,,信仰之跃,Leap of Faith,LoF
6051,top-plus,,TOP Plus,,TOPP
6052,refined-storage-fluxified,refined-storage-fluxified,Refined Storage Fluxified,,
6053,quit-confirm,,Quit Confirm,,
6054,compressedcreativity,compressedcreativity,压缩动力,Compressed Creativity,
6055,applied-mekanistics,applied-mekanistics,应用能源：通用机械附属,Applied Mekanistics,
6056,craftdumper,,CraftDumper,,
6057,immersive-weathering-fabric,immersive-weathering,沉浸式风化,Immersive Weathering,IW
6058,replay-mod-for-forge,,Replay Mod for Forge,,
6059,,,BigTrees,,
6060,absolutely-not-a-zoom-mod,anazm,绝对不是一个缩放模组,Absolutely Not A Zoom Mod,ANAZM
6061,glymworld-lush-caves,,Lush Caves,,
6062,colored-crafting-stations,,Colored Crafting Stations,,
6063,harvest-scythes,,Harvest Scythes,,
6064,croptosis,,Croptosis,,
6065,weeping-angels-mod,weeping-angels,Doctor Who - Weeping Angels,,
6066,hardcore-item-stages,,Hardcore Item Stages,,
6067,game-stages-viewer,,Game Stages Viewer,,
6068,mpm-lotr,,更多玩家模型：魔戒兼容,MPM LOTR,
6069,guard-villagers-fabric,guard-villagers-(fabricquilt),警卫村民Fabric版,Guard Villagers (Fabric),
6070,,,服务器指令,Server Cmd,
6071,item-highlighter,item-highlighter,物品高亮,Item Highlighter,
6072,,,更多奇怪的食物,ExStrangeFood,EXSF
6073,environmental-armor,environmental-armor,Origins - Environmental Armor,,
6074,,,图标渲染,IconRenderer,IconR
6075,health-levels,health-levels,Health Levels,,
6076,the-comfort-zone,the-comfort-zone,The Comfort Zone,,
6077,,,阿伍的东西,zwtings,ZWT
6078,mekatweaker,,Mekatweaker,,
6079,smithing-in-the-90s,,"Smithing In The ""90's""",,
6080,embellished-enchanting,,Embellished Enchanting,,
6081,,,HBM增强,hbmplus,HPs
6082,better-snowball-fight,better-snowball-fight,更好的打雪仗,Better Snowball Fight,BSF
6083,onastick-forge,onastick,⚒️ On A Stick,,
6084,tradernpcs,,TraderNPCs,,
6085,more-pads,,更多Pad,More Pads,
6086,texture-dump,,Texture Dump,,
6087,spartan-weaponry-ice-and-fire,spartan-weaponry-ice-and-fire,斯巴达的武器：冰火传说,Spartan Weaponry: Ice and Fire,SWIAF
6088,hefty-crops,hefty-crops,Hefty Crops,,
6089,,strangefuelsmod,奇奇怪怪的燃料,Strange Fuels Mod,SFMod
6090,custom-player-models,custom-player-models,自定义玩家模型,Customizable Player Models,CPM
6091,extrachampions,,强敌扩充,ExtraChampions,
6092,,,ReCreate,,
6093,,,Custom Cursor,,
6094,,,上帝的末影珍珠,God's Ender Pearl,
6095,another-origins-mod,,Extra-Extra Origins,,
